sample_id,original_label,internal_label,internal_class,canonical_binary_label,split,checksum_sha256,duplicate_family_id,duplicate_family_size,duplicate_member_ids
tbx11k:health/h1284.png,Healthy,0,healthy,0,train,029283778d45845d1403f671d8e20ffbaf1b355d14a2641bde3d52b5a2492b4b,dup-cb8015d6ac47d21f,1,"[""tbx11k:health/h1284.png""]"
tbx11k:health/h1285.png,Healthy,0,healthy,0,train,a7a23ba30ef1bb912af4e41c969aee659811f994aaf4d881e783ad0395fce8e1,dup-62a942b2f5a89636,1,"[""tbx11k:health/h1285.png""]"
tbx11k:health/h1286.png,Healthy,0,healthy,0,train,804e6d85421b0eaf8897ddcf50852b29686f5e4896afde67eef1fe81dd19d585,dup-09ae4f89756c3a15,1,"[""tbx11k:health/h1286.png""]"
tbx11k:health/h1288.png,Healthy,0,healthy,0,train,84e25788f16e26d67d2774d80682d7b44047d39a3cf3075594d32dc00eddc8a2,dup-451e48068cf94d16,1,"[""tbx11k:health/h1288.png""]"
tbx11k:health/h1289.png,Healthy,0,healthy,0,validation,50b8a2b08ffc70447765d89fb823784f4c9b0915e8173a2cc5d188f52de8fe4b,dup-c51218e83645a06e,1,"[""tbx11k:health/h1289.png""]"
tbx11k:health/h1290.png,Healthy,0,healthy,0,validation,d11f28f07a6483370538d5390fd330dac6fd7f9ad62f667425ff5ac3690ba8c8,dup-9bd235f300450bcf,1,"[""tbx11k:health/h1290.png""]"
tbx11k:health/h1291.png,Healthy,0,healthy,0,train,1263639bbe179b2a3d3779b3314b5c4fbf1ebf46674331c2714fa7ebd8cd1be4,dup-7a852cbac2ea1325,1,"[""tbx11k:health/h1291.png""]"
tbx11k:health/h1293.png,Healthy,0,healthy,0,validation,769bd85aadef6ffb23eb46740ad5f151ec5c0538186cda168e0fd7e77bc22ca1,dup-c69fc07dd39b4fb4,1,"[""tbx11k:health/h1293.png""]"
tbx11k:health/h1295.png,Healthy,0,healthy,0,train,cdc9bd9ebba4c4fefc1556c8fc534041dfce60d4199c20cdf561d717162a274c,dup-2cacffa0f20206e5,1,"[""tbx11k:health/h1295.png""]"
tbx11k:health/h1296.png,Healthy,0,healthy,0,train,6b23108be0699cf49fa975832110e6817a3b92a34839cdad6cb6151231322ecb,dup-39579dd446a91536,1,"[""tbx11k:health/h1296.png""]"
tbx11k:health/h1299.png,Healthy,0,healthy,0,train,189b7ff0acee72a5644a18d17a2cfc411c3d0c4a16b9f08f188e64264b5bd3cd,dup-94d8c2378f4aca25,1,"[""tbx11k:health/h1299.png""]"
tbx11k:health/h1301.png,Healthy,0,healthy,0,train,1ccd27c9bf40f3f0e7138562d5d9f02ed955352dca41f234f4bd7e3d4a84abe4,dup-8ac92fa74cf40220,1,"[""tbx11k:health/h1301.png""]"
tbx11k:health/h1302.png,Healthy,0,healthy,0,train,6b127bf51b173d122f3b78006c3fffd34a7bdb4b9d7d6e7f8d69403190468e1a,dup-40c8cc553c5714f3,1,"[""tbx11k:health/h1302.png""]"
tbx11k:health/h1303.png,Healthy,0,healthy,0,train,d4ac17c21aba3bb855a0db35a2776dd9201bd30ea5b472f41e81df24c4db829e,dup-0811656aa686c4d6,1,"[""tbx11k:health/h1303.png""]"
tbx11k:health/h1304.png,Healthy,0,healthy,0,train,a6915f5efc04477f045b27f8d841779a0a365e0fe8b776ff0bfee6bfa09375fb,dup-7aa5a8505f4dc6de,1,"[""tbx11k:health/h1304.png""]"
tbx11k:health/h1305.png,Healthy,0,healthy,0,validation,a9ea58dc570a7a33f1a581c27b83f094a8bc7e56d67dffcff2624f542bd7e6d5,dup-a5fb92cf5621a228,1,"[""tbx11k:health/h1305.png""]"
tbx11k:health/h1306.png,Healthy,0,healthy,0,validation,53622f149054488ff8fb12931c3b9d1f8ca40a341150b9824db44c55588667f5,dup-4c0e79d85a67188c,1,"[""tbx11k:health/h1306.png""]"
tbx11k:health/h1307.png,Healthy,0,healthy,0,validation,f7219ef8da617888b859df0ae12fd02b9e78749685c9e4c312a61b8de212cbf3,dup-569384b1e6575311,1,"[""tbx11k:health/h1307.png""]"
tbx11k:health/h1308.png,Healthy,0,healthy,0,train,c55ba737ea65a45ac75f8961b6445480023734555d1b593d12862164de67fe1f,dup-246a10999384a0ca,1,"[""tbx11k:health/h1308.png""]"
tbx11k:health/h1309.png,Healthy,0,healthy,0,internal_test,67b97d4aada870f8addb5de21511ec8f35993162d59c7370951eef133db9bd84,dup-7a62a61e69ce4b3d,1,"[""tbx11k:health/h1309.png""]"
tbx11k:health/h1310.png,Healthy,0,healthy,0,train,3966856156d054fd5398815235b2658832b8d119cf2566b71f74990448bcad8d,dup-14a68b6e2238aca6,1,"[""tbx11k:health/h1310.png""]"
tbx11k:health/h1313.png,Healthy,0,healthy,0,train,19b063657ce16ad93ca4bed59da0526d497cbbd20e2290a9a9d805a9d89f42a6,dup-661c94eb4c773d19,1,"[""tbx11k:health/h1313.png""]"
tbx11k:health/h1314.png,Healthy,0,healthy,0,validation,a852a181f588bfe8a419e64465a2df36e7895b1412880a3f8c576254c1fd0d8e,dup-011e4fa5a00a89b0,1,"[""tbx11k:health/h1314.png""]"
tbx11k:health/h1315.png,Healthy,0,healthy,0,train,41edd913836af71d4f5d028248a71749dacf66a30a4b40a1e917344248feac30,dup-922140edc8af361f,1,"[""tbx11k:health/h1315.png""]"
tbx11k:health/h1317.png,Healthy,0,healthy,0,internal_test,8fe170a8010cb9929a09c8b9b19191de35fee51d86060c3829eca9a094e14737,dup-a69f04752151d561,1,"[""tbx11k:health/h1317.png""]"
tbx11k:health/h1319.png,Healthy,0,healthy,0,train,29cdccbf49cb24bf87a5654224718eb246f7107412c7a324b7207d014debf11c,dup-3dc2c3e8288318da,1,"[""tbx11k:health/h1319.png""]"
tbx11k:health/h1320.png,Healthy,0,healthy,0,train,a5aa52fc971675fc04b5a2449eb2a05c53cc5a112adc9ea435193d32101f4e25,dup-5762a552848ac401,1,"[""tbx11k:health/h1320.png""]"
tbx11k:health/h1322.png,Healthy,0,healthy,0,train,b0d252659e85ac1b1ef0d12a34e8e789ce1f589b6cd24f36f7b5df581fc59b7b,dup-3808ebfd0aca7c8e,1,"[""tbx11k:health/h1322.png""]"
tbx11k:health/h1324.png,Healthy,0,healthy,0,train,aae2636878c92c040a50716258c7991435cc0e8f7bd4ef8c2877d556f9230e3c,dup-6e7c3cbfba8e3f7a,1,"[""tbx11k:health/h1324.png""]"
tbx11k:health/h1325.png,Healthy,0,healthy,0,train,f812b548221bf4d7958b36ecbc8f6d07b0bd0d4edd99d7d1b6641e55f0052655,dup-05e12b86bbdb185b,1,"[""tbx11k:health/h1325.png""]"
tbx11k:health/h1326.png,Healthy,0,healthy,0,train,984990696d4c227657002c3c5cbb6aae528dcad38c63226be2b17c8ae304a4b4,dup-ea6d6fa6bc32e3f2,1,"[""tbx11k:health/h1326.png""]"
tbx11k:health/h1327.png,Healthy,0,healthy,0,validation,69023f5461a063290915dd44cf6a9422ad03fde53a942b2b84743cb1fd816308,dup-89ba1156e9592ad1,1,"[""tbx11k:health/h1327.png""]"
tbx11k:health/h1328.png,Healthy,0,healthy,0,train,7ee85f033152b3dc47565f1050f82493b83496bbcf89ac5ef0f5f62457c890bc,dup-54248f44cb283fb3,1,"[""tbx11k:health/h1328.png""]"
tbx11k:health/h1331.png,Healthy,0,healthy,0,train,f4ef6dc67183484480bf14d9c018406eb433ddbb9ceb77be22e847ecc36dd245,dup-bf77250b8a2ee040,1,"[""tbx11k:health/h1331.png""]"
tbx11k:health/h1332.png,Healthy,0,healthy,0,train,30975af23c788b0cec485c29ba8aa355abc24f2fdb9bc167461e91ca6a6ebc17,dup-7c0413b63fc9e99d,1,"[""tbx11k:health/h1332.png""]"
tbx11k:health/h1333.png,Healthy,0,healthy,0,internal_test,642aae477ea4fde025f89bc1c77cdc235b1e96db598af0c4b4bb9918b847dd25,dup-036e7ef7643255a1,1,"[""tbx11k:health/h1333.png""]"
tbx11k:health/h1334.png,Healthy,0,healthy,0,train,579da71310d197e6ad2c76efda237ec9722da6a6701bd5a76d36fc6c9feb4559,dup-7d5e198b9981a796,1,"[""tbx11k:health/h1334.png""]"
tbx11k:health/h1337.png,Healthy,0,healthy,0,validation,d240c4d022f008595aaf058a7e98be476cf48d40ca2280fcca59d19888feba92,dup-6651fb5576da4cc9,1,"[""tbx11k:health/h1337.png""]"
tbx11k:health/h1339.png,Healthy,0,healthy,0,validation,c173e1a8d5c0dd34c08c9e6040393aa989701cd0519286915332c1275874e6dd,dup-df30d073e74357a2,1,"[""tbx11k:health/h1339.png""]"
tbx11k:health/h1340.png,Healthy,0,healthy,0,train,a7fde88da7ffd25c27292fd75c886adca6e59e3ab1198c3aed35b6e1bedcc5c8,dup-c5521acf6c3970c2,1,"[""tbx11k:health/h1340.png""]"
tbx11k:health/h1341.png,Healthy,0,healthy,0,train,cfec8358346ff4bdb86dbad3245a6e5a0c2fc4d205e3c2c78fed8ac6f07a9c07,dup-b7792a7fce90c617,1,"[""tbx11k:health/h1341.png""]"
tbx11k:health/h1343.png,Healthy,0,healthy,0,train,775032eba5d600bba6a1eeb7e93209d7973dba379652e585808f700dc9c58306,dup-f0035d3eb6219f4a,1,"[""tbx11k:health/h1343.png""]"
tbx11k:health/h1344.png,Healthy,0,healthy,0,validation,8b19496ab0ada4efcaf8abbbdc69ac00da2bd58a210af620e892ea12e3249b9c,dup-e2f3877151480a2d,1,"[""tbx11k:health/h1344.png""]"
tbx11k:health/h1345.png,Healthy,0,healthy,0,train,4ce628a64aee7ef97e2634eb8177c0b1f8c11f45d1dae9e20f08605eeefe1b1a,dup-9b8093a2b79837be,1,"[""tbx11k:health/h1345.png""]"
tbx11k:health/h1346.png,Healthy,0,healthy,0,internal_test,076f66f022df7fe77495e736c78d1cfe079046a0eb8a9d8ef392ba1b3eeb0bb2,dup-1383dfd6fe85d1a5,1,"[""tbx11k:health/h1346.png""]"
tbx11k:health/h1348.png,Healthy,0,healthy,0,train,d170db2904e59d7cabd6eb2646795334a4f03d790563238535fee50d1aee94df,dup-9d5eddd1dd30634e,1,"[""tbx11k:health/h1348.png""]"
tbx11k:health/h1349.png,Healthy,0,healthy,0,validation,508f7fe1c2cc4050a746073cf77d5710d0fdd731fe258f1910722b3c6ef584e8,dup-baf1b2656935a14d,1,"[""tbx11k:health/h1349.png""]"
tbx11k:health/h1350.png,Healthy,0,healthy,0,train,0c7d53568eb26a31271a6315b62ef5fb59bff1b2e6c6a4dd7c743be959110727,dup-ca6a747d180b0c67,1,"[""tbx11k:health/h1350.png""]"
tbx11k:health/h1351.png,Healthy,0,healthy,0,train,7a9e3c4c130ae08261eecf9bbeb3ea41459eab4c50341e95cbcd294cd4dc602c,dup-4ca77a87a4030b15,1,"[""tbx11k:health/h1351.png""]"
tbx11k:health/h1353.png,Healthy,0,healthy,0,train,6d7d166f71f1e87c9a5218870cb12ab6a2ef2180b4efc337c9c5cb0247e73a8e,dup-fb8a5a792b70ff9c,1,"[""tbx11k:health/h1353.png""]"
tbx11k:health/h1354.png,Healthy,0,healthy,0,internal_test,1cff7b7a8d3507ea7d6cf56dea181d88fdf53b71459029366588ddf4dfff3e6c,dup-f48718711a3bd4db,1,"[""tbx11k:health/h1354.png""]"
tbx11k:health/h1355.png,Healthy,0,healthy,0,train,5071353b89de55a9c85965ba900f2d215efbc7324c26fe302687580f8c91f66f,dup-09ab6fec2b19d87b,1,"[""tbx11k:health/h1355.png""]"
tbx11k:health/h1356.png,Healthy,0,healthy,0,train,6b52dd0c8460af64985b8ce88fd8cbb7f8d31acf2a82fd717acc08373294c079,dup-b2b5baec7acb04b7,1,"[""tbx11k:health/h1356.png""]"
tbx11k:health/h1358.png,Healthy,0,healthy,0,train,0878e8224fa63da20ac71695faca7048e10937011106d497b06347cbaeca7658,dup-b842057a245ddbe2,1,"[""tbx11k:health/h1358.png""]"
tbx11k:health/h1359.png,Healthy,0,healthy,0,train,b8eb24fb741a1ca9c8ee3a2d4041830e67345431df25aae54d274414b423531f,dup-0c3fcf1a383a1d93,1,"[""tbx11k:health/h1359.png""]"
tbx11k:health/h1360.png,Healthy,0,healthy,0,train,6eb2ed2ad16bd1ca82dbb028939f67b58e33a05c70d29eed72b5f9486b015cf9,dup-ba5be26b32bc8ee0,1,"[""tbx11k:health/h1360.png""]"
tbx11k:health/h1361.png,Healthy,0,healthy,0,train,0250f59cf7ee05a7899e4d9ec971aae79af5b153605a8ed4b733ed6b22f81d4f,dup-82d4a4f4b3e6b246,1,"[""tbx11k:health/h1361.png""]"
tbx11k:health/h1362.png,Healthy,0,healthy,0,train,f482ea2c4e0ba0deb0ff834d0661f1b245236da0d4990796e4e521811104f13c,dup-d5f697943840b85f,1,"[""tbx11k:health/h1362.png""]"
tbx11k:health/h1363.png,Healthy,0,healthy,0,train,f019d6fbf83d4ec895787d7ebc3300b51ad7a1940f00dacb30e51bac2c3bb99b,dup-562fe2eca028cb16,1,"[""tbx11k:health/h1363.png""]"
tbx11k:health/h1364.png,Healthy,0,healthy,0,train,76e7ad65e7356e16c1b1488d5fee027ecf23d46ad3e4e47b6502aa6268de62f8,dup-c37d01c043f115f3,1,"[""tbx11k:health/h1364.png""]"
tbx11k:health/h1365.png,Healthy,0,healthy,0,internal_test,d453a0c8a5313c2b2cb58487d5a35b3ecae4e8e8c80daf4f80526bf6137ca13f,dup-b5ab98dd88c2050f,1,"[""tbx11k:health/h1365.png""]"
tbx11k:health/h1366.png,Healthy,0,healthy,0,train,d01f5c5852e3f45b64fd812dea8893b929297015b32c8c0168167f946adc74d0,dup-07cdf30bdcebf4f6,1,"[""tbx11k:health/h1366.png""]"
tbx11k:health/h1367.png,Healthy,0,healthy,0,internal_test,f80ca117ae22439d122e9c196c710014156b2dc30bab077ad7f32bec6c879761,dup-70c7162171b089ca,1,"[""tbx11k:health/h1367.png""]"
tbx11k:health/h1368.png,Healthy,0,healthy,0,validation,41963011fb7dab1f55e478df5255865da877ba4dcf7ac3e8eb08992f9a1cf190,dup-815a657323fce54c,1,"[""tbx11k:health/h1368.png""]"
tbx11k:health/h1369.png,Healthy,0,healthy,0,internal_test,b66615128a569e48e15fc3572d8dcad7bd831ab2f5590a817ed21afa4550247a,dup-0f4235f08634904b,1,"[""tbx11k:health/h1369.png""]"
tbx11k:health/h1370.png,Healthy,0,healthy,0,train,7109943fbaeb31c6477efd9d1f8e4a8c89abb2a73eb703fe1a897aa9dc512ea4,dup-de5559a30b817130,1,"[""tbx11k:health/h1370.png""]"
tbx11k:health/h1371.png,Healthy,0,healthy,0,train,68c9ea3150c75b732a37c099ccac1cf48855fe33f3b22fea22cea6832bfad4a5,dup-d07a28988551b740,1,"[""tbx11k:health/h1371.png""]"
tbx11k:health/h1372.png,Healthy,0,healthy,0,train,6379258b7152a2ea925a04e5bbc314d7a8e25a552f3ed091ac101b798536826c,dup-23d26cb078eb2924,1,"[""tbx11k:health/h1372.png""]"
tbx11k:health/h1374.png,Healthy,0,healthy,0,train,2210d6c228fc44abb1ca604f9650816708a7d83df23d607d0d4314fc9eeaa644,dup-a49f8d7bad4069ba,1,"[""tbx11k:health/h1374.png""]"
tbx11k:health/h1377.png,Healthy,0,healthy,0,train,748bb1418b4a8843d494400a7c3b5473464faa7ae38478c96b72584137b70bd4,dup-ce25951e592cf645,1,"[""tbx11k:health/h1377.png""]"
tbx11k:health/h1378.png,Healthy,0,healthy,0,train,3973319ac1c832c782b13e35a686fe1018ae72e3e480e65e563788f05c84308c,dup-45e36ba242a98b18,1,"[""tbx11k:health/h1378.png""]"
tbx11k:health/h1379.png,Healthy,0,healthy,0,train,e91c348fb48389a88b7d6de8f7b18ae2d456ec61cd9eb99a9781e81feb45ab47,dup-87d3094f0306ba7d,1,"[""tbx11k:health/h1379.png""]"
tbx11k:health/h1380.png,Healthy,0,healthy,0,train,8c54b5156d97ac79343deff624c9ee40b37776e6a71776c3d67c52a9ade4dff5,dup-465f6991d2956327,1,"[""tbx11k:health/h1380.png""]"
tbx11k:health/h1383.png,Healthy,0,healthy,0,internal_test,ec8e5383e2776cc7c6ccb233991843a61da03aa9205604144024af6ed1706455,dup-6a634a9e3940ea9b,1,"[""tbx11k:health/h1383.png""]"
tbx11k:health/h1384.png,Healthy,0,healthy,0,train,f76a46c5184a6f1ba5f9985ab8e25f6250348abab3faf28b7fff1aa92754716c,dup-fb5cae41dd3abd18,1,"[""tbx11k:health/h1384.png""]"
tbx11k:health/h1385.png,Healthy,0,healthy,0,train,e067ede76f0f6719b081918ccc8a7fb134176b21c325ddfb3ab56894deef092a,dup-6903c3af3d41ce5f,1,"[""tbx11k:health/h1385.png""]"
tbx11k:health/h1386.png,Healthy,0,healthy,0,train,18e5fa19ce8f7a326e3c28663fcd9bfad53f648e36b5139829956831ed1671a3,dup-ab8ed7e4721cff5c,1,"[""tbx11k:health/h1386.png""]"
tbx11k:health/h1387.png,Healthy,0,healthy,0,train,b5c29b275181ebe9e2ef8d32cfc7642e5f8278766f5711f36ff02a249f6255d0,dup-e15d4e5578e25c29,1,"[""tbx11k:health/h1387.png""]"
tbx11k:health/h1389.png,Healthy,0,healthy,0,train,60e98e144eb6b422cc54347863a955fdad9ef677d42a4fb279ba5046cb7b3c29,dup-bd0c612dc7492614,1,"[""tbx11k:health/h1389.png""]"
tbx11k:health/h1390.png,Healthy,0,healthy,0,internal_test,687e4c8680ec933bc740f883c1f712c6a044d9ae2acae7e23870770ea8770be2,dup-495834e549016531,1,"[""tbx11k:health/h1390.png""]"
tbx11k:health/h1391.png,Healthy,0,healthy,0,train,463e832b2cf6d2753e7848c42b224b99906ed045453b65d6a81c8e112a6eb86a,dup-59a54c9f29510c2d,1,"[""tbx11k:health/h1391.png""]"
tbx11k:health/h1392.png,Healthy,0,healthy,0,train,6ac3d365083dbbf68b2fb9e2f2c94de0eb9e2448e85c33729b4fd1515f163580,dup-5080b29a6a2d4e69,1,"[""tbx11k:health/h1392.png""]"
tbx11k:health/h1393.png,Healthy,0,healthy,0,train,d56a82075fea5dce4edb79375746840e7c5033245d9cdbfebaded378eebf3788,dup-b7422a19fa8a1bbc,1,"[""tbx11k:health/h1393.png""]"
tbx11k:health/h1394.png,Healthy,0,healthy,0,train,a7686f70ffb33f482bd94bfbf44edcdbc669d617540933ef49dde30ff784e5d1,dup-9d282590b919fd8a,1,"[""tbx11k:health/h1394.png""]"
tbx11k:health/h1395.png,Healthy,0,healthy,0,train,16f13e2e8abf993ec2f0bd893fe1ee2befbe4452e85a440aed2d08075767ff1f,dup-d58b21ccdb465919,1,"[""tbx11k:health/h1395.png""]"
tbx11k:health/h1397.png,Healthy,0,healthy,0,internal_test,bd6e1a9b11c3095b9021513dfec451ccf3935a0be477fec12b51fa3d59c3ae8c,dup-334621269b78f834,1,"[""tbx11k:health/h1397.png""]"
tbx11k:health/h1400.png,Healthy,0,healthy,0,train,ba104dce25746e80b50939919d71dae2f88c4019cef75f391f8b2228e8e5be25,dup-f984f499f3752454,1,"[""tbx11k:health/h1400.png""]"
tbx11k:health/h1401.png,Healthy,0,healthy,0,train,e1c98e267861f73df2a68c6cff7818fb4570970d5a2c4e34d6e16824d342831e,dup-5fdd472f8da0042a,1,"[""tbx11k:health/h1401.png""]"
tbx11k:health/h1403.png,Healthy,0,healthy,0,internal_test,a308382b71aa78bfd3ac4e2cb72889eaba3757163315538a9aec7e44f70ec586,dup-92002aab0e50bbfa,1,"[""tbx11k:health/h1403.png""]"
tbx11k:health/h1404.png,Healthy,0,healthy,0,train,b5548a4c17ee09ae8aebcba0e8ae11323d28006203cf2b2601b432c59aef70bb,dup-b272a5c6ec948914,1,"[""tbx11k:health/h1404.png""]"
tbx11k:health/h1405.png,Healthy,0,healthy,0,internal_test,d5a29dd9a9278ef856db4c69257cc7295f4170de1684184de03a9095766cfd96,dup-13053d320493ee8f,1,"[""tbx11k:health/h1405.png""]"
tbx11k:health/h1406.png,Healthy,0,healthy,0,train,6fc4b9a1dbdf239730f47297043d8ba7dbe6d3de86c1fd42fa6f61e0911c822c,dup-eb3431363ea84d29,1,"[""tbx11k:health/h1406.png""]"
tbx11k:health/h1407.png,Healthy,0,healthy,0,train,aa3a44697b53be7d0868096d69ed3cb8473f6e90e7be8c3e1108426e066df3cc,dup-a7e8db3e0dc4fc6b,1,"[""tbx11k:health/h1407.png""]"
tbx11k:health/h1408.png,Healthy,0,healthy,0,train,6a3b31ada4c72db2fe6fd917e02ee9df4968ab939b7ef5cadeb842dc9a2ae784,dup-6037db44f13038e6,1,"[""tbx11k:health/h1408.png""]"
tbx11k:health/h1409.png,Healthy,0,healthy,0,internal_test,ea42d65bc3503b92999e7e5eca0f7cae98e2733b29e813400b3591f7f3fc3544,dup-ed72f7e3d52219fd,1,"[""tbx11k:health/h1409.png""]"
tbx11k:health/h1410.png,Healthy,0,healthy,0,train,553724eb363c35f5bbfaf5d3adac527f6e7b69d437ebdb2830fe320ad9fb34a2,dup-2bfebfbfea7e0de7,1,"[""tbx11k:health/h1410.png""]"
tbx11k:health/h1414.png,Healthy,0,healthy,0,train,d1a25c8ac278e4236f04c42770aab1e1a30a51e3240bbd77b4752954651c9308,dup-905e83438646b785,1,"[""tbx11k:health/h1414.png""]"
tbx11k:health/h1416.png,Healthy,0,healthy,0,train,88bfb330d1dae46778d7a353585ea4e92ebda57afc934a69d3d9a2c15674ad6d,dup-b79f1908af6f61a1,1,"[""tbx11k:health/h1416.png""]"
tbx11k:health/h1417.png,Healthy,0,healthy,0,validation,6eccd43a7fc526a36bdc749f3f8660a8da706defbe86db0c859a4e2a80bb17f2,dup-b0fc2337199c2a03,1,"[""tbx11k:health/h1417.png""]"
tbx11k:health/h1418.png,Healthy,0,healthy,0,internal_test,ac34f58d0fd2d669c90f3b4181e00254c25c7564bfb9ac5433909c5e3a76ff97,dup-073f9ac675779d8a,1,"[""tbx11k:health/h1418.png""]"
tbx11k:health/h1419.png,Healthy,0,healthy,0,train,0c1a1783065b83e14ece86263198bec112bd2342f5c836df73c35f01d46182f7,dup-e4d6cc85bb0870f2,1,"[""tbx11k:health/h1419.png""]"
tbx11k:health/h1420.png,Healthy,0,healthy,0,train,264b72a33f07f02584cf97a9efa6cf28f8560c959f2ecb9bdc7b2fa5229dde62,dup-ecb49aa7d360c114,1,"[""tbx11k:health/h1420.png""]"
tbx11k:health/h1422.png,Healthy,0,healthy,0,train,96b5e95fa1a2362e80ef770dbe4aa1963f9aed8d04c2c95e3a3eca116a102b15,dup-20b5559095bf18be,1,"[""tbx11k:health/h1422.png""]"
tbx11k:health/h1423.png,Healthy,0,healthy,0,train,1ffb446e8632815c4b380de7a6e6e877a0d2c0249b118c1a32b9cffacff8769e,dup-042f980b8677a0da,1,"[""tbx11k:health/h1423.png""]"
tbx11k:health/h1424.png,Healthy,0,healthy,0,internal_test,a0af948118e79fb21525d4013b28ad5f008a6646e58bf9f3996de4e6b4a75091,dup-3c97c6df3986a3f4,1,"[""tbx11k:health/h1424.png""]"
tbx11k:health/h1426.png,Healthy,0,healthy,0,train,71d02ab6c81b7bb701588cf2c4146bdb9395671a118c2fd5abe3ce788a8f7b2d,dup-f487489b773b6532,1,"[""tbx11k:health/h1426.png""]"
tbx11k:health/h1427.png,Healthy,0,healthy,0,train,8bd6a9ed1e9ac4126926ba4377df60a7487dc5581d7ace3359dba8be3786e48a,dup-61f6f3c69709ce97,1,"[""tbx11k:health/h1427.png""]"
tbx11k:health/h1430.png,Healthy,0,healthy,0,internal_test,48e558b2ca004444526ec2ffa48562e69dfa52635fe9c7ccf230891503bcfeb3,dup-d70c2c1e78d46340,1,"[""tbx11k:health/h1430.png""]"
tbx11k:health/h1432.png,Healthy,0,healthy,0,train,6cdf39d906f31e63dcae153140c10e745926be66d6d9221c3fccecf3c49f662a,dup-1bfa50d23dd4d564,1,"[""tbx11k:health/h1432.png""]"
tbx11k:health/h1433.png,Healthy,0,healthy,0,train,b41d3455f15601e685a153b8b12942783f572730df70defda3998c6346dcabc9,dup-e2c3453d54185d28,1,"[""tbx11k:health/h1433.png""]"
tbx11k:health/h1434.png,Healthy,0,healthy,0,train,f87fd36653cdfa55b851600a628a3c5d0f7d30b61dd50f3db747ad6402168165,dup-bd995d6b00827a55,1,"[""tbx11k:health/h1434.png""]"
tbx11k:health/h1435.png,Healthy,0,healthy,0,train,f7eef1d663375549a32b8923a929650be93fbe60f3fc25a93043affbe5dec8db,dup-bf5b7676365477f0,1,"[""tbx11k:health/h1435.png""]"
tbx11k:health/h1436.png,Healthy,0,healthy,0,train,49c7ea02a5301a7da9e9babfc31563f68b13293ff95cd108e3c402cacab1dc8e,dup-0245f4e22ea7a44b,1,"[""tbx11k:health/h1436.png""]"
tbx11k:health/h1438.png,Healthy,0,healthy,0,train,27d22f3c3548913de7c2ce4ae45b61dd1b6debf951ff4272e9b3a0ada79b29f6,dup-cc7df966b1d03404,1,"[""tbx11k:health/h1438.png""]"
tbx11k:health/h1439.png,Healthy,0,healthy,0,train,4b90061bf86b9a7eecd267f3e6f4de484baf5dfd05c10e2a0becfba26aded8bd,dup-5a439fa1bed1221e,1,"[""tbx11k:health/h1439.png""]"
tbx11k:health/h1441.png,Healthy,0,healthy,0,train,28a02b547987aee0ba50365d4dc9b34e8b5f330413bf9601c2cca7d06c9a46c9,dup-5f780cb4af1ead6d,1,"[""tbx11k:health/h1441.png""]"
tbx11k:health/h1442.png,Healthy,0,healthy,0,train,b663e49d21b457c0fba5254e656b1cafade43a93b650256ed81d469fd4506e90,dup-5824217f6b1c987b,1,"[""tbx11k:health/h1442.png""]"
tbx11k:health/h1443.png,Healthy,0,healthy,0,internal_test,9d351cc1b5d19f2d1a3bf10bd34a7dfc6cdd3893db51947b44c0317b3798a81d,dup-e08c5d676d085afb,1,"[""tbx11k:health/h1443.png""]"
tbx11k:health/h1444.png,Healthy,0,healthy,0,train,10b79e0e795c2f0b10091a98c23b617b47c1d23d420873039eb7bce7e6648412,dup-84c9088a272e6afe,1,"[""tbx11k:health/h1444.png""]"
tbx11k:health/h1445.png,Healthy,0,healthy,0,train,8c1bd36ec989a899e6cda54dfb9099a9e3099e6bde26826c793c6ba7c63cb71d,dup-afe22067e7b705a5,1,"[""tbx11k:health/h1445.png""]"
tbx11k:health/h1446.png,Healthy,0,healthy,0,train,0e704f1a346ef29fc9021910fcb9a3fa6c74aefbffbb77b81548fa469a8cf887,dup-bd1f760342b75f6e,1,"[""tbx11k:health/h1446.png""]"
tbx11k:health/h1448.png,Healthy,0,healthy,0,train,6045f116f260b0312a29cd18b172f5f98a049f7a9f4bdea223167375e984eac6,dup-6c9bfc9966aebb4b,1,"[""tbx11k:health/h1448.png""]"
tbx11k:health/h1450.png,Healthy,0,healthy,0,validation,edd7026033f40f964861cd403f6b7792fd888759c986414f4d2936498ccbbe96,dup-f408ce84cde02ee1,1,"[""tbx11k:health/h1450.png""]"
tbx11k:health/h1451.png,Healthy,0,healthy,0,internal_test,ce1690de5880698f6fc3603286a7227a11e5d61950d28b67ad7679a7b76e18be,dup-9f591fd6e36cea67,1,"[""tbx11k:health/h1451.png""]"
tbx11k:health/h1452.png,Healthy,0,healthy,0,internal_test,4e2d59b75d81a8a5a5cc90f94160c4d8bdf83848fefdd5db8f3f1ef8884de71a,dup-3bb32d97bf29aa05,1,"[""tbx11k:health/h1452.png""]"
tbx11k:health/h1453.png,Healthy,0,healthy,0,internal_test,ca39c545a05d70ec3f10a2aeefb590839eab7e281890849fe6fc71084087b0b4,dup-06b774be24ab1ce9,1,"[""tbx11k:health/h1453.png""]"
tbx11k:health/h1454.png,Healthy,0,healthy,0,internal_test,1409778df376cfc5d200d5997510f6f46689a43aba9c360ad6573bd4f5369ffe,dup-e1f3800e2321a9bf,1,"[""tbx11k:health/h1454.png""]"
